Gesture ID,Label,Timestep,Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z
142,Makan,29,"5,03979","-3,15556","-18,13847","-1,9601","0,32055","-0,66749"
142,Makan,30,"3,53624","-2,12126","-17,15206","-2,788","-0,52227","-1,44929"
142,Makan,31,"2,79643","-2,09253","-16,03636","-3,36302","-1,05279","-1,75865"
142,Makan,32,"1,50595","-2,12845","-14,62857","-3,81281","-1,829","-1,87563"
142,Makan,33,"0,2466","-1,10133","-11,11628","-4,56823","-2,50262","-1,81967"
142,Makan,34,"-2,0638","-0,22745","-7,16106","-4,96127","-2,36912","-1,54548"
142,Makan,35,"-2,87544","0,68235","-2,77249","-4,8696","-2,90178","-1,14925"
142,Makan,36,"-4,03662","1,35272","0,87867","-4,2594","-2,27319","-0,82204"
142,Makan,37,"-4,89375","2,39181","2,61926","-3,22579","-1,4413","-0,44926"
142,Makan,38,"-5,52342","3,00712","4,34069","-2,05389","-0,54438","-0,23262"
142,Makan,39,"-6,16507","2,98318","3,45483","-0,53666","0,41994","0,13003"
142,Makan,40,"-5,55694","3,51469","2,74854","1,01416","0,2582","0,42527"
142,Makan,41,"-5,06374","3,51708","1,50356","2,43627","0,03917","0,6102"
142,Makan,42,"-4,19225","2,87544","-0,25618","3,6127","-0,13163","0,58515"
142,Makan,43,"-3,45483","3,3878","-2,13563","4,74357","0,5172","0,37918"
142,Makan,44,"-3,33273","4,10366","-3,97677","4,93835","1,13646","0,49082"
142,Makan,45,"-0,30167","0,7039","-9,98622","5,54642","1,63715","0,17773"
142,Makan,46,"-3,81396","0,74699","-12,94305","5,01136","4,98871","0,866"
142,Makan,47,"0,98402","-5,2433","-20,90138","4,41049","-0,73783","1,46501"
142,Makan,48,"0,12929","-3,08373","-16,27578","3,51144","2,24042","1,13646"
142,Makan,49,"3,20823","-5,44681","-18,44972","1,96196","2,15648","0,66109"
142,Makan,50,"2,48758","-4,99909","-20,45366","1,0813","1,0392","0,34107"
142,Makan,51,"2,7246","-2,92332","-18,60773","-0,55744","-0,27685","0,00453"
142,Makan,52,"3,3447","-2,43011","-17,42739","-1,50098","-0,03704","-0,36452"
142,Makan,53,"2,41096","-2,07338","-16,45535","-2,35979","0,16787","-1,04373"
142,Makan,54,"1,74537","-1,69988","-16,74505","-3,20474","-0,19958","-1,46048"
142,Makan,55,"0,61531","-1,02472","-15,50006","-3,62789","-1,25371","-1,63421"
142,Makan,56,"0,63925","-0,31843","-12,72039","-4,269","-1,76505","-1,651"
142,Makan,57,"-1,5706","0,77333","-8,3007","-4,76115","-1,88016","-1,60091"
142,Makan,58,"-2,50433","0,7829","-6,43561","-4,75103","-2,07228","-1,46368"
142,Makan,59,"-3,73974","1,53947","-2,11169","-4,39397","-2,53432","-1,09783"
142,Makan,60,"-5,03261","2,56658","1,56581","-3,94071","-1,74639","-0,67761"
143,Makan,1,"0,90022","0,67038","-10,64223","-2,93961","-2,23749","-1,20068"
143,Makan,2,"-0,60094","1,05345","-9,17219","-3,16851","-1,85138","-1,20814"
143,Makan,3,"-1,27132","1,74058","-7,93678","-3,31426","-1,61023","-1,14259"
143,Makan,4,"-1,93691","2,16196","-7,01262","-3,13013","-1,19908","-1,05386"
143,Makan,5,"-3,41653","2,37984","-5,33189","-3,00516","-1,33977","-0,63764"
143,Makan,6,"-3,57694","3,03824","-4,05099","-2,46877","-1,54335","-0,41915"
143,Makan,7,"-4,52265","4,70461","-2,16196","-2,12184","-0,6078","-0,24834"
143,Makan,8,"-4,86262","3,93367","-2,09253","-1,54895","-0,75915","-0,0405"
143,Makan,9,"-4,90093","5,47554","-0,67277","-0,78047","-0,23635","-0,02558"
143,Makan,10,"-5,60483","5,49948","0,26815","-0,21583","0,15322","0,07434"
143,Makan,11,"-6,25365","4,87938","0,88825","0,6046","-0,01066","0,38024"
143,Makan,12,"-5,71496","4,02465","1,6496","1,85538","-0,29311","0,66749"
143,Makan,13,"-4,51786","3,17232","-0,39025","3,27909","-0,09193","0,611"
143,Makan,14,"-4,07972","2,82516","-1,18992","4,34147","1,72828","0,37758"
143,Makan,15,"-3,77566","1,09415","-5,78918","4,26633","1,39333","0,66536"
143,Makan,16,"-0,83079","0,65122","-7,0198","4,97725","1,9982","0,58462"
143,Makan,17,"-0,27054","-0,6177","-10,56082","5,12168","1,566","0,92489"
143,Makan,18,"0,44053","-2,7653","-11,48977","5,13313","2,41868","0,72904"
143,Makan,19,"2,72939","-5,82749","-18,15044","4,09286","2,49542","1,57826"
143,Makan,20,"4,4197","-4,89375","-14,4921","2,9183","3,64334","1,00243"
143,Makan,21,"3,82833","-3,34949","-19,45768","1,43677","0,96566","1,09942"
143,Makan,22,"4,42688","-1,54905","-14,20001","0,89851","-2,04323","0,71385"
143,Makan,23,"6,48589","-2,92571","-16,68759","0,92223","1,41598","0,01652"
143,Makan,24,"3,5913","-2,78685","-19,18953","-0,13696","3,64148","-0,56224"
143,Makan,25,"6,02142","-4,44843","-19,21347","-1,44209","-1,84499","-0,87"
143,Makan,26,"4,82192","-2,90177","-16,3931","-2,41735","-1,05413","-1,23665"
143,Makan,27,"2,98318","-2,71263","-15,75624","-3,67665","-1,07118","-1,62702"
143,Makan,28,"2,96642","-2,21224","-13,40035","-3,95564","-2,33341","-1,66566"
143,Makan,29,"2,29843","-1,41497","-11,70765","-4,269","-2,57003","-1,61983"
143,Makan,30,"0,36631","0,249","-7,77158","-4,60953","-2,95081","-1,41092"
143,Makan,31,"-0,17238","0,21787","-5,33668","-4,46378","-3,48533","-1,38614"
143,Makan,32,"-2,83234","1,70467","-1,53947","-4,28338","-2,36459","-1,18922"
143,Makan,33,"-3,25133","2,01831","-0,9912","-3,71689","-1,73254","-1,00829"
143,Makan,34,"-5,67426","2,95205","1,25696","-2,77414","-0,70399","-0,67921"
143,Makan,35,"-6,32788","2,86347","3,48356","-2,00007","-0,92009","-0,27579"
143,Makan,36,"-6,4021","3,15077","3,97677","-0,66669","-0,53346","0,33681"
143,Makan,37,"-5,47075","2,9329","3,84748","1,15831","-0,38637","0,53026"
143,Makan,38,"-5,13556","2,52828","0,99599","2,99557","0,35466","0,45698"
143,Makan,39,"-4,30956","2,62405","0,13647","4,12031","0,3464","0,38371"
143,Makan,40,"-3,58412","1,99916","-1,93451","4,73397","0,46205","0,24408"
143,Makan,41,"-1,53468","0,92895","-7,04374","5,8318","1,88895","-0,03517"
143,Makan,42,"-2,21703","0,69432","-9,49301","5,30021","3,35903","0,62672"
143,Makan,43,"1,26414","-3,15556","-14,91827","5,5219","2,42561","1,0019"
143,Makan,44,"-0,44053","-1,34315","-12,51689","5,75079","1,19428","1,05999"
143,Makan,45,"3,90734","-7,07726","-19,17516","4,00093","3,53169","0,85961"
143,Makan,46,"3,47878","-6,1531","-19,63964","1,90041","3,70916","0,59901"
143,Makan,47,"4,14436","-4,32393","-18,42578","1,05945","-0,92143","0,32162"
143,Makan,48,"4,02226","-4,02465","-16,93898","0,11165","0,15428","-0,05462"
143,Makan,49,"3,77566","-2,9712","-17,8368","-0,96886","1,16071","-0,52893"
143,Makan,50,"3,61046","-2,64799","-18,06904","-1,64008","0,7437","-1,01576"
143,Makan,51,"3,12683","-2,43969","-16,12016","-2,76588","-0,40822","-1,485"
143,Makan,52,"2,83952","-2,46124","-15,31571","-3,35956","-1,13087","-1,72748"
143,Makan,53,"2,65996","-1,86508","-13,38838","-3,69264","-1,79329","-1,79569"
143,Makan,54,"1,24977","-0,99599","-11,22881","-3,97669","-2,07041","-1,89934"
143,Makan,55,"-0,63207","-0,06225","-8,41083","-4,41981","-2,52367","-1,73014"
143,Makan,56,"-1,55623","1,0319","-5,42526","-4,34813","-3,08643","-1,42717"
143,Makan,57,"-3,28963","1,86029","-2,81319","-4,17014","-3,23992","-0,96646"
143,Makan,58,"-3,20105","2,57137","-0,32561","-3,64121","-2,47224","-0,7453"
143,Makan,59,"-4,69503","3,02627","-0,67995","-2,58628","-0,56064","-0,57902"
143,Makan,60,"-6,13634","3,87382","1,13725","-1,81568","-0,17427","-0,18812"
144,Makan,1,"-2,07577","2,6408","-6,90488","-3,2615","-1,19988","-1,11701"
144,Makan,2,"-4,16831","3,45004","-4,31435","-2,9572","-0,06742","-1,01522"
144,Makan,3,"-5,05177","2,9712","-2,32477","-2,49569","-0,57476","-0,66509"
144,Makan,4,"-5,03022","3,4261","-1,45089","-1,55907","-0,23582","-0,44739"
144,Makan,5,"-5,56652","3,83072","-0,78051","-0,73304","0,05676","-0,12843"
144,Makan,6,"-5,29837","3,58891","-0,29928","0,14016","-0,31549","0,27712"
144,Makan,7,"-4,60644","3,45004","-0,92416","1,29474","-0,54252","0,50175"
144,Makan,8,"-4,93206","3,54581","-1,4461","2,42374","0,07861","0,70772"
144,Makan,9,"-4,64715","3,05979","-3,51229","3,13733","-0,00586","0,93475"
144,Makan,10,"-3,61764","2,85868","-3,76847","3,76538","0,29524","1,06132"
144,Makan,11,"-2,52828","1,09176","-7,75961","4,22636","1,36402","1,13087"
144,Makan,12,"-0,95768","1,96085","-9,02614","4,33028","2,07974","1,23345"
144,Makan,13,"-1,12527","-0,09816","-11,73638","3,8296","1,3054","1,3475"
144,Makan,14,"2,1452","-1,59214","-11,72919","4,65963","1,4381","0,86387"
144,Makan,15,"0,12689","-2,10211","-13,69244","3,34171","3,07231","1,0019"
144,Makan,16,"3,77566","-4,20422","-15,3612","2,84662","0,64724","1,00776"
144,Makan,17,"1,652","-3,58412","-15,6102","2,29398","0,64031","0,57956"
144,Makan,18,"3,90734","-4,89854","-16,80251","1,73201","-0,55264","0,33681"
144,Makan,19,"3,95762","-2,17633","-21,70344","0,47457","2,11998","0,12684"
144,Makan,20,"3,75171","-4,78601","-17,88708","-0,53532","-1,15565","-0,1716"
144,Makan,21,"4,7908","-2,83473","-14,65012","-1,42051","0,38717","-0,59634"
144,Makan,22,"3,06218","-4,16831","-18,93335","-2,46105","0,48923","-1,48739"
144,Makan,23,"2,57856","-2,71502","-16,3931","-3,20768","-1,20388","-1,53776"
144,Makan,24,"1,43413","-1,58257","-12,87602","-3,72088","-2,39523","-1,62595"
144,Makan,25,"0,60334","-1,01275","-11,45865","-4,23436","-2,40802","-1,57426"
144,Makan,26,"-0,79009","-0,02394","-8,56406","-4,51574","-2,14183","-1,44529"
144,Makan,27,"-1,92494","0,49799","-6,47632","-4,63165","-2,05149","-1,222"
144,Makan,28,"-2,77009","1,45807","-3,36625","-4,27273","-2,42055","-1,0027"
144,Makan,29,"-4,10845","1,18992","-2,74136","-3,61936","-1,45622","-0,86787"
144,Makan,30,"-4,63757","3,04542","0,82121","-2,85808","-1,17137","-0,42741"
144,Makan,31,"-5,10923","3,51708","2,58813","-1,95424","-0,83723","-0,05276"
144,Makan,32,"-4,77883","3,79242","3,5937","-0,79299","-0,2185","0,2201"
144,Makan,33,"-4,31914","3,0143","1,75016","1,0019","0,03837","0,44286"
144,Makan,34,"-3,7565","3,23457","1,26414","2,64251","0,13989","0,46498"
144,Makan,35,"-3,62482","1,7741","-2,57616","3,72568","0,21424","0,36399"
144,Makan,36,"-3,06697","2,31759","-3,05261","4,70093","0,67228","0,25367"
144,Makan,37,"-3,29682","1,74537","-7,01262","4,8307","1,36082","0,34027"
144,Makan,38,"-2,01113","1,35751","-8,66222","4,98605","1,5287","0,38637"
144,Makan,39,"-1,74777","-1,22344","-12,86883","5,33005","2,7363","0,5276"
144,Makan,40,"-1,17076","-1,21625","-13,61343","4,71639","1,2116","0,96673"
144,Makan,41,"1,13964","-5,04458","-19,01475","4,0068","2,58389","0,92622"
144,Makan,42,"1,00317","-4,22098","-16,33324","2,51807","1,12367","0,95713"
144,Makan,43,"3,69665","-4,52744","-18,34677","1,51244","0,30563","0,54598"
144,Makan,44,"3,54821","-4,04859","-20,90856","-0,15561","1,62409","0,12151"
144,Makan,45,"3,63919","-2,31998","-19,77611","-1,1783","0,70106","-0,30723"
144,Makan,46,"3,54581","-1,74298","-16,6828","-2,07574","-0,71225","-0,9177"
144,Makan,47,"1,71185","-1,52989","-16,23269","-2,99371","-0,38291","-1,45622"
144,Makan,48,"1,73819","-2,04704","-15,40908","-3,49492","-1,02561","-1,65393"
144,Makan,49,"0,50518","-1,12049","-13,11065","-4,02225","-1,72668","-1,58812"
144,Makan,50,"-0,0814","-0,2059","-10,23042","-4,37824","-2,02485","-1,61023"
144,Makan,51,"-1,56581","0,77093","-7,49385","-4,5725","-1,93798","-1,46688"
144,Makan,52,"-2,03028","0,96247","-4,54659","-4,2237","-2,26866","-1,52843"
144,Makan,53,"-4,80037","1,83156","-1,88903","-4,00946","-1,17137","-1,14606"
144,Makan,54,"-4,54419","1,86748","0,59137","-3,34144","-1,81115","-0,52786"
144,Makan,55,"-4,93684","3,06697","3,28484","-1,98355","-0,58942","-0,20757"
144,Makan,56,"-5,48751","2,54025","1,91297","-0,51294","0,46178","0,16308"
144,Makan,57,"-3,90494","3,2226","1,63045","1,04187","-0,03651","0,441"
144,Makan,58,"-4,24253","3,5506","-0,0407","2,30197","0,17933","0,52093"
144,Makan,59,"-3,90255","3,34231","-2,07098","3,27429","-0,14389","0,39943"
144,Makan,60,"-3,93128","3,27527","-2,04465","4,24608","0,18759","0,21104"
145,Makan,1,"1,99676","-0,89543","-10,80982","0,07194","0,12684","-0,02398"
145,Makan,2,"1,70228","-1,05584","-11,98059","-0,01519","0,23156","-0,03198"
145,Makan,3,"2,11408","-0,93134","-12,40436","-0,06368","-0,24861","-0,00426"
145,Makan,4,"1,86987","-0,46208","-12,29901","-0,28591","-0,50388","-0,10206"
145,Makan,5,"1,56581","-0,40223","-11,66694","-0,48123","-0,58515","-0,18306"
145,Makan,6,"2,01831","-0,7039","-12,20325","-0,67282","-0,28485","-0,21637"
145,Makan,7,"2,33435","-0,40701","-14,04439","-0,80365","0,01466","-0,20118"
145,Makan,8,"2,20267","0,06464","-14,54717","-1,36802","-0,61633","-0,28058"
145,Makan,9,"3,39498","0,25857","-14,29817","-1,69683","-1,04986","-0,50015"
145,Makan,10,"2,83473","0,9505","-14,10424","-2,20098","-1,10555","-0,72638"
145,Makan,11,"2,0662","0,85712","-13,69962","-2,74296","-1,53003","-1,04293"
145,Makan,12,"1,1564","1,2809","-11,86806","-3,16451","-2,11145","-1,13779"
145,Makan,13,"0,07422","1,83396","-9,44991","-3,45122","-2,30757","-1,08743"
145,Makan,14,"-1,51314","1,75734","-7,33344","-3,53329","-2,41735","-0,95873"
145,Makan,15,"-2,00155","2,2721","-4,60166","-3,31026","-2,88845","-0,71305"
145,Makan,16,"-2,67911","3,10528","-1,901","-2,98918","-2,21697","-0,50681"
145,Makan,17,"-3,74693","3,27287","-0,15802","-2,54099","-1,40079","-0,31896"
145,Makan,18,"-4,70939","3,62003","1,08218","-1,61556","-0,37438","-0,27606"
145,Makan,19,"-6,03578","3,79481","1,87945","-0,50388","0,19265","0,02718"
145,Makan,20,"-6,26084","3,13401","2,00395","0,63818","-0,14069","0,37038"
145,Makan,21,"-5,45639","2,74615","0,48363","2,03764","-0,32242","0,57689"
145,Makan,22,"-4,7884","2,75333","-0,71826","3,27456","0,64111","0,68481"
145,Makan,23,"-4,70461","2,75094","-2,08535","3,79762","1,03228","0,96166"
145,Makan,24,"-1,02232","1,87466","-5,1619","4,47684","0,67175","0,94887"
145,Makan,25,"-1,94409","2,05901","-7,18739","5,1771","3,05526","0,86494"
145,Makan,26,"2,33914","-0,0407","-13,15853","5,3463","3,46881","0,83509"
145,Makan,27,"-0,25139","-1,91297","-20,56859","3,82987","0,80418","1,48899"
145,Makan,28,"4,38857","-1,54426","-15,08347","3,75712","-0,05436","1,02801"
145,Makan,29,"3,84748","-2,88262","-19,59415","2,37551","3,3521","0,32269"
145,Makan,30,"3,79481","-4,24971","-22,06736","1,02855","0,99524","0,24941"
145,Makan,31,"4,76686","-2,95923","-19,50556","-0,10099","-0,20411","-0,23289"
145,Makan,32,"4,57532","-1,81959","-18,70829","-2,01153","-0,63418","-0,7349"
145,Makan,33,"3,4285","-1,3216","-16,74744","-2,86287","-0,36159","-1,35203"
145,Makan,34,"3,04542","-1,53947","-16,05552","-3,41418","-0,43087","-1,8759"
145,Makan,35,"1,51553","-1,0343","-14,04199","-4,25274","-1,34937","-2,06295"
145,Makan,36,"0,74939","-0,72305","-9,78989","-4,70706","-2,37205","-2,03551"
145,Makan,37,"-1,39821","0,0431","-5,77721","-4,99537","-2,20098","-1,80848"
145,Makan,38,"-2,9305","0,48123","-1,91057","-4,64551","-2,57216","-1,55721"
145,Makan,39,"-5,22654","1,79326","1,93691","-3,94391","-1,04666","-1,23878"
145,Makan,40,"-6,94318","2,07338","1,68073","-2,76188","-0,37811","-0,71359"
145,Makan,41,"-6,42604","3,02627","3,93367","-1,31899","-0,45858","-0,05196"
145,Makan,42,"-5,71017","3,08373","2,79882","0,19905","-0,20198","0,52946"
145,Makan,43,"-4,96557","3,48117","1,07978","1,75146","0,24488","0,90757"
145,Makan,44,"-4,2545","3,25611","-0,50996","2,87033","-0,0445","1,06718"
145,Makan,45,"-3,44047","2,74615","-2,74854","3,94205","-0,08394","1,05546"
145,Makan,46,"-3,23457","2,80361","-3,47159","4,63991","0,58755","1,23212"
145,Makan,47,"-0,89543","0,67038","-9,85453","5,2637","0,45805","1,04773"
145,Makan,48,"-2,38941","2,03507","-9,84975","5,01189","3,20048","1,05226"
145,Makan,49,"1,25217","-0,5794","-14,74589","4,86347","0,73704","1,27262"
145,Makan,50,"0,6201","-1,10373","-13,99171","4,77607","0,56144","1,09623"
145,Makan,51,"2,36068","-5,10923","-19,99398","3,3878","3,23459","0,71439"
145,Makan,52,"1,74298","-2,89698","-19,26614","1,94331","1,27982","0,97152"
145,Makan,53,"5,82509","-4,72855","-18,77772","1,63475","-1,72774","0,33974"
145,Makan,54,"3,48356","-3,76368","-19,56302","0,10072","1,68538","-0,23635"
145,Makan,55,"4,75249","-3,12204","-20,21903","-2,17353","-0,58515","-0,70533"
145,Makan,56,"3,32794","-1,88663","-17,55668","-2,89032","-0,5204","-1,19402"
145,Makan,57,"2,69348","-2,17633","-15,87835","-3,63748","-0,87826","-1,6582"
145,Makan,58,"1,13964","-2,05662","-14,48253","-4,07101","-1,93718","-1,76505"
145,Makan,59,"0,56024","-1,54187","-11,11388","-4,71425","-2,90977","-1,56866"
145,Makan,60,"-1,59693","0,02394","-5,88974","-5,15658","-1,93665","-1,3531"
146,Makan,1,"1,67834","-1,37667","-10,4052","0,085","0,02531","0,02025"
146,Makan,2,"1,73101","-1,31921","-10,52252","0,0397","0,01146","-0,0008"
146,Makan,3,"1,70707","-1,18992","-10,33816","0,00453","-0,02318","-0,01732"
146,Makan,4,"1,63045","-1,23062","-10,26873","0,01732","-0,01759","-0,00906"
146,Makan,5,"1,59214","-1,36709","-10,31901","0,01172","0,01945","0,01092"
146,Makan,6,"1,71904","-1,34794","-10,39323","-0,01146","-0,00666","0,01199"
146,Makan,7,"1,72143","-1,35991","-10,46266","-0,01865","0,04983","0,00266"
146,Makan,8,"2,04704","-1,55623","-10,93192","-0,05303","0,0016","-0,01972"
146,Makan,9,"2,41336","-1,35272","-11,22881","-0,10872","-0,05303","-0,06448"
146,Makan,10,"3,16274","-1,4461","-13,07952","-0,18306","0,19185","-0,1247"
146,Makan,11,"2,90656","-0,7015","-13,76905","-0,57103","-0,3901","-0,32482"
146,Makan,12,"3,83312","-1,42934","-14,94461","-0,96726","-0,62032","-0,53959"
146,Makan,13,"2,96642","-0,11732","-14,74828","-1,72375","-0,62832","-0,86147"
146,Makan,14,"2,16436",0,"-14,51126","-2,20578","-1,4842","-0,98884"
146,Makan,15,"1,17076","0,87628","-12,31099","-2,56523","-2,08134","-1,13913"
146,Makan,16,"0,2083","0,51475","-12,12424","-2,82823","-2,33661","-1,14659"
146,Makan,17,"-0,77572","1,46525","-10,1179","-3,12347","-2,09653","-1,04933"
146,Makan,18,"-1,07021","1,69509","-8,54251","-3,41578","-2,01979","-1,03947"
146,Makan,19,"-2,21224","2,6432","-7,30232","-3,50265","-1,0003","-1,05066"
146,Makan,20,"-3,35667","2,94726","-5,33189","-3,3505","-1,42611","-0,68321"
146,Makan,21,"-3,14598","3,57454","-1,68791","-2,87993","-2,09759","-0,46711"
146,Makan,22,"-4,29999","3,82354","0,50518","-2,15915","-0,91263","-0,35146"
146,Makan,23,"-5,01585","3,92649","1,45567","-1,01949","-0,1359","-0,09033"
146,Makan,24,"-5,5737","3,53863","2,03747","0,24914","-0,15641","0,30563"
146,Makan,25,"-5,06852","2,91135","1,24498","1,78903","-0,27073","0,66696"
146,Makan,26,"-4,20422","3,14598","-1,05345","3,21141","0,14016","0,80125"
146,Makan,27,"-4,53222","3,68946","-2,20985","3,89035","1,129","0,99337"
146,Makan,28,"-2,5594","2,85628","-5,52103","4,11498","0,36612","1,14579"
146,Makan,29,"-2,01113","3,13401","-6,90488","4,89545","1,68378","1,00296"
146,Makan,30,"-0,30167","-1,51553","-15,05713","5,21893","2,42614","0,98538"
146,Makan,31,"-1,13485","-0,73741","-14,26944","3,87516","1,09489","1,13913"
146,Makan,32,"2,46603","-4,80277","-18,86152","3,74859","0,74103","1,42184"
146,Makan,33,"3,94804","-3,70622","-14,55196","2,63878","1,11781","0,57369"
146,Makan,34,"2,90656","-4,71418","-23,72175","0,7858","2,68887","0,28591"
146,Makan,35,"5,50906","-2,78206","-19,30924","-0,522","-0,57822","-0,12923"
146,Makan,36,"4,2545","-1,09654","-18,70111","-1,82287","0,51401","-0,93182"
146,Makan,37,"2,41814","-0,51715","-16,76181","-2,50794","-0,69493","-1,49326"
146,Makan,38,"2,09253","-0,72544","-14,65251","-2,89005","-1,24944","-1,81061"
146,Makan,39,"1,01035","-0,30646","-13,02925","-3,60364","-1,01655","-2,02805"
146,Makan,40,"-0,96726","0,19872","-11,20008","-4,0489","-0,74236","-2,14209"
146,Makan,41,"-1,62327","-0,15083","-9,03093","-4,27326","-1,20841","-2,04377"
146,Makan,42,"-3,24175","1,05105","-5,11162","-4,3889","-1,70936","-1,70509"
146,Makan,43,"-4,23295","1,22344","-2,35111","-4,10672","-1,68164","-1,33285"
146,Makan,44,"-5,32949","2,1452","0,28491","-3,23326","-1,55747","-0,81244"
146,Makan,45,"-5,9448","3,23217","2,73657","-2,17647","-0,74023","-0,41382"
146,Makan,46,"-6,22971","3,18189","2,6408","-0,87506","-0,13856","0,0405"
146,Makan,47,"-5,79636","3,9624","1,84832","0,71039","-0,06315","0,52546"
146,Makan,48,"-5,47315","4,36942","0,53391","2,05496","-0,3027","0,9113"
146,Makan,49,"-4,90093","4,0893","0,03352","3,13413","-0,48576","1,10076"
146,Makan,50,"-3,56257","4,30717","-2,23618","4,24874","-0,31949","1,13247"
146,Makan,51,"-3,40695","4,92727","-2,91853","4,97459","0,61393","1,02775"
146,Makan,52,"-0,46448","0,81642","-10,6925","5,41851","1,58972","0,72105"
146,Makan,53,"-1,78847","1,44131","-11,03488","5,20268","2,55031","1,11488"
146,Makan,54,"1,01514","-3,23457","-15,6078","4,63218","-0,22596","1,02508"
146,Makan,55,"0,15562","-5,71975","-15,98848","4,4803","1,01549","0,63205"
146,Makan,56,"2,62405","-5,63834","-17,27417","2,89352","0,58435","0,344"
146,Makan,57,"2,57616","-5,55455","-22,4624","0,68241","3,02168","-0,07941"
146,Makan,58,"3,17711","-3,03824","-19,47683","-0,76102","-0,49189","-0,19345"
146,Makan,59,"3,49314","-2,31519","-17,70991","-1,89881","-0,35173","-0,68774"
146,Makan,60,"1,18034","-1,82678","-16,74744","-2,82237","0,05303","-1,25717"
147,Makan,1,"0,28491","-0,72305","-10,61589","-0,11964","-0,12391","-0,03651"
147,Makan,2,"0,28252","-0,75896","-10,489","-0,09806","0,02132","-0,02931"
147,Makan,3,"0,15323","-0,69192","-10,39323","-0,1287","-0,03118","-0,02425"
147,Makan,4,"0,45969","-0,90501","-10,49857","-0,08314","-0,08687","0,00693"
147,Makan,5,"0,4956","-0,60813","-10,51773","-0,06715","-0,00986","-0,00133"
147,Makan,6,"1,075","-0,95529","-11,69328","-0,08847","0,11911","-0,0493"
147,Makan,7,"2,34153","-1,38385","-14,42267","-0,25074","0,31016","-0,22649"
147,Makan,8,"2,63123","-0,71108","-15,96693","-0,84389","-0,08474","-0,42634"
147,Makan,9,"3,30639","-0,16281","-16,05552","-1,65393","-0,43087","-0,72131"
147,Makan,10,"2,41336","0,47645","-15,7323","-2,52553","-0,49216","-1,09916"
147,Makan,11,"2,13802","0,46926","-14,58787","-2,97052","-1,63262","-1,28382"
147,Makan,12,"0,98881","1,02711","-11,19768","-3,37635","-2,0888","-1,50605"
147,Makan,13,"-1,04627","1,79565","-9,0022","-3,70356","-1,485","-1,72774"
147,Makan,14,"-2,30083","1,91776","-7,65426","-3,71022","-1,40612","-1,59877"
147,Makan,15,"-3,27527","2,6839","-4,24013","-3,63428","-1,85884","-1,30007"
147,Makan,16,"-3,86424","3,19626","-2,806","-3,25591","-1,09969","-1,11168"
147,Makan,17,"-5,71735","3,18908","-1,17555","-2,5647","-0,48523","-0,65603"
147,Makan,18,"-6,11958","3,34231","-0,43814","-1,55428","-0,44526","-0,2169"
147,Makan,19,"-6,32788","4,0055","0,32322","-0,57209","-0,18119","0,26087"
147,Makan,20,"-5,62398","3,85227","0,66319","0,33681","-0,44846","0,78633"
147,Makan,21,"-4,72615","3,96959","1,26653","1,51377","-0,73437","1,05972"
147,Makan,22,"-3,81157","2,66475","-0,51954","2,8253","-0,47643","1,03094"
147,Makan,23,"-3,06458","3,72538","-2,11647","4,16641","0,57636","0,84975"
147,Makan,24,"-3,49793","3,08373","-5,27921","4,32335","0,21104","0,99843"
147,Makan,25,"0,08859","2,16436","-7,73327","4,96713","0,26113","0,52546"
147,Makan,26,"-1,87227","1,54665","-11,55202","4,58982","2,92469","0,71998"
147,Makan,27,"1,25456","0,11971","-12,39957","3,77311","1,59051","0,62459"
147,Makan,28,"-2,49715","-2,63123","-17,00841","4,11072","1,8743","0,92756"
147,Makan,29,"2,77967","-2,07817","-13,28543","3,34171","-0,79672","0,94807"
147,Makan,30,"2,47082","-5,56891","-20,08735","2,22843","3,31906","0,29764"
147,Makan,31,"3,95283","-4,86262","-18,81364","1,10742","-0,24834","0,38184"
147,Makan,32,"3,67749","-3,68707","-20,37944","-0,73464","1,02641","-0,16681"
147,Makan,33,"3,36864","-1,95846","-18,15523","-1,94624","-0,66029","-0,6094"
147,Makan,34,"2,26731","-0,92656","-15,78976","-2,63345","-0,90677","-1,13007"
147,Makan,35,"0,9505","-1,08936","-15,50964","-3,06618","-0,85241","-1,46101"
147,Makan,36,"0,54109","-0,32322","-13,60625","-3,59271","-1,04134","-1,57479"
147,Makan,37,"-0,25139","0,55067","-10,74518","-4,21757","-1,67632","-1,52576"
147,Makan,38,"-1,27132","0,74939","-8,74841","-4,36172","-1,55854","-1,58918"
147,Makan,39,"-3,45244","2,31519","-4,66869","-4,64258","-1,62116","-1,36615"
147,Makan,40,"-3,88579","1,49877","-2,67193","-4,25168","-1,37042","-1,31179"
147,Makan,41,"-5,5761","2,9329","0,7829","-3,43683","-0,70106","-0,83163"
147,Makan,42,"-6,40688","3,32794","3,39977","-2,31183","-0,98938","-0,3496"
147,Makan,43,"-5,40132","3,78044","3,35428","-0,68508","-0,48123","0,06395"
147,Makan,44,"-4,50589","3,88579","2,87544","1,15298","-0,32695","0,52573"
147,Makan,45,"-4,458","3,84988","1,16119","2,46158","0,02345","0,61766"
147,Makan,46,"-3,67031","2,29365","-1,38385","3,4379","-0,48683","0,59421"
147,Makan,47,"-3,11007","1,75974","-2,67672","4,66043","0,54172","0,40449"
147,Makan,48,"-4,38139","2,4373","-5,70299","4,69613","0,83829","0,8636"
